Site,NomSite,Distance,Arbre,Poids,Surface,Largeur,Longueur,CircArbre,dispersion,log_disp
3,Grenou_3,1,2,21.1,0.79042,0.44977,2.33474,20.6,0.037460663507109006,-3.284463869706907
3,Grenou_3,1,2,15.5,0.71207,0.45749,2.32541,20.6,0.04594,-3.080419081721185
3,Grenou_3,1,2,16.8,0.76286,0.44365,2.40366,20.6,0.04540833333333333,-3.0920596371810847
3,Grenou_3,1,2,30.9,0.97399,0.51916,2.52225,20.6,0.031520711974110036,-3.4571104262364587
3,Grenou_3,1,2,18.9,0.77083,0.45683,2.38744,20.6,0.04078465608465609,-3.1994493446629373
3,Grenou_3,1,2,13.1,0.72635,0.42443,2.32687,20.6,0.05544656488549619,-2.89233551687035
3,Grenou_3,1,2,17.3,0.89864,0.44986,2.64516,20.6,0.05194450867052023,-2.9575792711525564
3,Grenou_3,1,2,20.6,0.82129,0.49428,2.29587,20.6,0.03986844660194174,-3.2221700799244757
3,Grenou_3,1,2,15.4,0.7934,0.45046,2.35132,20.6,0.05151948051948052,-2.965795280321491
3,Grenou_3,1,2,15.3,0.7705,0.44961,2.32528,20.6,0.050359477124183004,-2.9885684526203566
3,Grenou_3,1,2,18.4,0.89565,0.50286,2.47671,20.6,0.04867663043478261,-3.022556231935966
3,Grenou_3,1,2,13,0.75124,0.44035,2.29513,20.6,0.05778769230769231,-2.850979461830937
3,Grenou_3,1,2,16.3,0.8183,0.46692,2.32722,20.6,0.05020245398773006,-2.9916913692615177
3,Grenou_3,1,2,17.4,0.87175,0.51947,2.40845,20.6,0.05010057471264368,-2.99372279964686
3,Grenou_3,1,2,15.6,0.8037,0.44298,2.32709,20.6,0.05151923076923077,-2.9658001280189557
3,Grenou_3,1,2,13.7,0.94312,0.49389,2.59437,20.6,0.06884087591240876,-2.675957583832344
3,Grenou_3,1,2,14.6,0.78311,0.49228,2.242,20.6,0.05363767123287671,-2.925503636259863
3,Grenou_3,1,3,26.5,0.75942,0.45476,2.30998,18,0.028657358490566037,-3.5523450279419015
3,Grenou_3,1,3,25.2,0.91027,0.46153,2.5786,18,0.0361218253968254,-3.320858014699634
3,Grenou_3,1,3,22.5,0.83744,0.45633,2.36837,18,0.037219555555555554,-3.2909209688507306
3,Grenou_3,1,3,25.5,0.69591,0.40708,2.17157,18,0.02729058823529412,-3.601213389518229
3,Grenou_3,1,3,26.7,0.84952,0.51074,2.30157,18,0.03181722846441948,-3.447747360292751
3,Grenou_3,1,3,26.6,0.90509,0.49452,2.44369,18,0.03402593984962406,-3.3806321085006283
3,Grenou_3,1,3,26.4,0.87886,0.4936,2.40926,18,0.033290151515151516,-3.402493676034233
3,Grenou_3,1,3,23.5,0.90164,0.49129,2.58179,18,0.03836765957446808,-3.260540372818491
3,Grenou_3,1,3,22.4,0.66139,0.4616,2.19065,18,0.029526339285714288,-3.522472556853343
3,Grenou_3,1,3,24.3,0.73664,0.45657,2.22828,18,0.030314403292181068,-3.4961323232351766
3,Grenou_3,1,3,26.7,0.85332,0.47378,2.48355,18,0.03195955056179775,-3.443284220704914
3,Grenou_3,1,3,28.1,0.86195,0.4568,2.57472,18,0.030674377224199287,-3.4843275909808495
3,Grenou_3,1,3,22.7,0.82881,0.4546,2.46605,18,0.0365114537444934,-3.310129266399999
3,Grenou_3,1,3,28.1,0.83985,0.47289,2.43135,18,0.029887900355871883,-3.5103015508588253
3,Grenou_3,1,3,24.3,0.71938,0.4285,2.30532,18,0.02960411522633745,-3.5198418993988017
3,Grenou_3,1,3,30.2,0.82605,0.45718,2.50434,18,0.027352649006622515,-3.598941898986361
3,Grenou_3,1,3,33.3,0.85608,0.46019,2.40565,18,0.02570810810810811,-3.6609488462497892
3,Grenou_3,1,3,27.8,0.94755,0.51906,2.47153,18,0.034084532374100716,-3.3789115936659093
3,Grenou_3,1,3,27.5,0.87713,0.49034,2.45673,18,0.03189563636363636,-3.445286069656673
3,Grenou_3,1,3,29.8,0.82708,0.44767,2.43123,18,0.027754362416107382,-3.5843622469609264
3,Grenou_3,1,4,16.9,0.61947,0.42755,1.94437,18,0.03665502958579882,-3.306204627164673
3,Grenou_3,1,4,18.1,0.72553,0.45629,2.2394,18,0.04008453038674033,-3.2167647949920384
3,Grenou_3,1,4,16.4,0.62757,0.40925,2.07297,18,0.03826646341463415,-3.263181395243151
3,Grenou_3,1,4,12.1,0.44281,0.3538,1.72827,18,0.03659586776859504,-3.3078199474461867
3,Grenou_3,1,4,12,0.6806,0.4314,2.1832,18,0.056716666666666665,-2.869687166703332
3,Grenou_3,1,4,14.9,0.55631,0.41751,1.91178,18,0.03733624161073825,-3.2877907991015904
3,Grenou_3,1,4,21.6,0.73195,0.44764,2.33181,18,0.03388657407407407,-3.3847363880548356
3,Grenou_3,1,4,17.9,0.55394,0.35332,1.9562,18,0.0309463687150838,-3.4754996141958805
3,Grenou_3,1,4,15.3,0.79139,0.43544,2.48792,18,0.05172483660130719,-2.9618172143442645
3,Grenou_3,1,4,13.7,0.4445,0.23642,2.58141,18,0.03244525547445256,-3.4282010568622567
3,Grenou_3,1,4,15.2,0.5178,0.37525,1.85727,18,0.034065789473684216,-3.37946163951693
3,Grenou_3,1,4,27.4,0.75559,0.43935,2.31399,18,0.027576277372262776,-3.5907993913520007
3,Grenou_3,1,4,14.5,0.44146,0.33932,1.73816,18,0.03044551724137931,-3.4918165126956002
3,Grenou_3,1,4,18,0.68331,0.42817,2.22984,18,0.037961666666666664,-3.2711784003384206
3,Grenou_3,1,4,18.4,0.64075,0.42343,2.10519,18,0.034823369565217394,-3.3574665783528963
3,Grenou_3,1,4,17.4,0.67419,0.417,2.17631,18,0.038746551724137934,-3.2507135149066095
3,Grenou_3,1,4,21.2,0.66439,0.44145,2.1416,18,0.03133915094339623,-3.4628871342082252
3,Grenou_3,1,4,20.5,0.73296,0.42967,2.27463,18,0.035754146341463414,-3.3310890349880675
3,Grenou_3,1,4,18.9,0.70121,0.41753,2.20951,18,0.037101058201058204,-3.2941097868359446
3,Grenou_3,1,4,18.4,0.68635,0.42321,2.24581,18,0.037301630434782615,-3.2887182418994083
3,Grenou_3,1,5,23.2,0.71971,0.40478,2.32093,29,0.03102198275862069,-3.473059204558835
3,Grenou_3,1,5,21.2,0.76585,0.40316,2.48639,29,0.036125000000000004,-3.3207701325495407
3,Grenou_3,1,5,34.6,0.87241,0.48244,2.48779,29,0.02521416184971098,-3.6803494641522168
3,Grenou_3,1,5,23.6,0.77315,0.42581,2.46812,29,0.03276059322033898,-3.418528912092262
3,Grenou_3,1,5,29,0.78112,0.4244,2.46645,29,0.026935172413793104,-3.614322321764016
3,Grenou_3,1,5,26.7,0.73033,0.40192,2.35834,29,0.027353183520599254,-3.5989223575973694
3,Grenou_3,1,5,24.1,0.7705,0.42203,2.57619,29,0.03197095435684647,-3.442927464718576
3,Grenou_3,1,5,24.1,0.79672,0.44562,2.46318,29,0.033058921161825724,-3.4094638198553624
3,Grenou_3,1,5,25.6,0.75556,0.38639,2.63588,29,0.0295140625,-3.522888434304035
3,Grenou_3,1,5,14,0.5358,0.35821,1.97886,29,0.038271428571428574,-3.263051651486887
3,Grenou_3,1,5,13.4,0.64468,0.37462,2.36177,29,0.04811044776119403,-3.0342559162844855
3,Grenou_3,1,5,25.8,0.74195,0.38823,2.44951,29,0.028757751937984494,-3.5488479154575736
3,Grenou_3,1,5,26.6,0.74726,0.39439,2.46637,29,0.02809248120300752,-3.5722533112931454
3,Grenou_3,1,5,19.7,0.87374,0.44851,2.6605,29,0.04435228426395939,-3.11559106616487
3,Grenou_3,1,5,18.5,0.81133,0.42153,2.5769,29,0.04385567567567568,-3.126851134658928
3,Grenou_3,1,5,18.9,0.80502,0.43409,2.47407,29,0.042593650793650795,-3.1560500792172985
3,Grenou_3,1,5,26.8,0.78444,0.40321,2.45218,29,0.029270149253731344,-3.5311870790863096
3,Grenou_3,1,5,22.6,0.65165,0.37822,2.25154,29,0.028834070796460172,-3.5461975772836487
3,Grenou_3,1,5,25.9,0.73797,0.42117,2.32301,29,0.028493050193050196,-3.558095074319911
3,Grenou_3,1,5,22.7,0.75523,0.40586,2.399,29,0.033270044052863434,-3.403097864850932
3,Grenou_3,1,6,27.9,0.99448,0.54475,2.50791,19,0.03564444444444445,-3.3341619803259968
3,Grenou_3,1,6,27.1,0.89416,0.55387,2.26123,19,0.03299483394833948,-3.4114042767904365
3,Grenou_3,1,6,27.5,1.03771,0.58369,2.48099,19,0.03773490909090909,-3.2771696423933223
3,Grenou_3,1,6,20.8,0.90143,0.53957,2.4273,19,0.04333798076923077,-3.1387258744246656
3,Grenou_3,1,6,20.6,0.95781,0.54933,2.29357,19,0.04649563106796117,-3.0683969263306405
3,Grenou_3,1,6,31.7,1.03253,0.58371,2.46505,19,0.03257192429022082,-3.42430457976222
3,Grenou_3,1,6,28.5,0.9675,0.57158,2.3773,19,0.033947368421052636,-3.382943941352805
3,Grenou_3,1,6,24.1,0.94017,0.56892,2.2346,19,0.03901120331950207,-3.2439064095024492
3,Grenou_3,1,6,23.6,0.8824,0.5138,2.38498,19,0.037389830508474574,-3.2863565230744087
3,Grenou_3,1,6,25,0.83501,0.53157,2.14189,19,0.033400400000000004,-3.3991874030232903
3,Grenou_3,1,6,27.5,1.02077,0.57051,2.5109,19,0.03711890909090909,-3.2936287602107277
3,Grenou_3,1,6,23.3,0.99379,0.54881,2.45988,19,0.0426519313304721,-3.1546827228229963
3,Grenou_3,1,6,27.6,1.05743,0.56709,2.47071,19,0.03831268115942029,-3.261974336829146
3,Grenou_3,1,6,23.3,0.91769,0.55446,2.40321,19,0.03938583690987124,-3.234348996595431
3,Grenou_3,1,6,29.9,0.963,0.55892,2.35974,19,0.03220735785953177,-3.4355603475806524
3,Grenou_3,1,6,31.9,1.12246,0.56897,2.68561,19,0.035186833855799377,-3.3470833045353343
3,Grenou_3,1,6,23.4,1.07092,0.59218,2.51005,19,0.045765811965811976,-3.0842179302332546
3,Grenou_3,1,6,27.1,0.9924,0.57413,2.37414,19,0.036619926199261986,-3.3071627550501463
3,Grenou_3,1,6,23.6,0.86407,0.51729,2.30716,19,0.03661313559322034,-3.30734820697295
3,Grenou_3,1,6,20.9,1.07542,0.58386,2.51297,19,0.051455502392344504,-2.9670378760191833
3,Grenou_3,1,7,21.3,0.73992,0.42625,2.55543,22.5,0.034738028169014085,-3.359920279451512
3,Grenou_3,1,7,12.7,0.86199,0.48622,2.56,22.5,0.0678732283464567,-2.690113602778355
3,Grenou_3,1,7,21.2,1.02088,0.5403,2.74878,22.5,0.04815471698113208,-3.033336181234383
3,Grenou_3,1,7,10.7,0.84187,0.4826,2.53537,22.5,0.07867943925233646,-2.542373412426985
3,Grenou_3,1,7,11.5,0.79618,0.45357,2.43228,22.5,0.06923304347826087,-2.6702770234173747
3,Grenou_3,1,7,29.5,1.13477,0.56397,2.88728,22.5,0.03846677966101695,-3.257960276119116
3,Grenou_3,1,7,25.3,0.98986,0.50816,2.75838,22.5,0.03912490118577075,-3.2409961557283125
3,Grenou_3,1,7,13.7,1.026,0.56476,2.62456,22.5,0.07489051094890511,-2.591728086085501
3,Grenou_3,1,7,17.9,0.68059,0.41272,2.28363,22.5,0.03802178770949721,-3.2695959227879965
3,Grenou_3,1,7,14.3,1.10545,0.57226,2.90483,22.5,0.0773041958041958,-2.56000704537677
3,Grenou_3,1,7,11.8,0.85892,0.47655,2.57645,22.5,0.07278983050847457,-2.6201790243548246
3,Grenou_3,1,7,15.2,0.99565,0.53852,2.67407,22.5,0.06550328947368421,-2.7256549166296837
3,Grenou_3,1,7,12.4,0.92405,0.50515,2.70569,22.5,0.07452016129032259,-2.596685568861363
3,Grenou_3,1,7,20,0.76174,0.46173,2.28358,22.5,0.038086999999999996,-3.2678822624230355
3,Grenou_3,1,7,20.5,0.91825,0.51447,2.58972,22.5,0.044792682926829266,-3.105710480426723
3,Grenou_3,1,7,18.3,0.99702,0.60323,2.56653,22.5,0.054481967213114754,-2.909885508888335
3,Grenou_3,1,7,24.1,0.70753,0.42987,2.27563,22.5,0.02935809128630705,-3.528187088033473
3,Grenou_3,1,7,13.3,0.9711,0.53952,2.69268,22.5,0.07301503759398495,-2.617089864609537
3,Grenou_3,1,7,14.3,0.61546,0.42051,2.12689,22.5,0.04303916083916084,-3.1456448605500746
3,Grenou_3,1,7,25.1,1.08362,0.53406,2.80403,22.5,0.04317211155378486,-3.1425605580840625
3,Grenou_3,1,8,31.9,0.90537,0.50706,2.53908,32,0.02838150470219436,-3.5620175888462144
3,Grenou_3,1,8,40.3,0.95735,0.55643,2.40182,32,0.02375558312655087,-3.7399376971155602
3,Grenou_3,1,8,18.3,0.82034,0.48582,2.47741,32,0.04482732240437158,-3.104937450361856
3,Grenou_3,1,8,18.6,0.79142,0.50313,2.257,32,0.042549462365591394,-3.1570880593988346
3,Grenou_3,1,8,30.6,0.84478,0.49017,2.49783,32,0.02760718954248366,-3.5896790495111386
3,Grenou_3,1,8,30.5,0.73152,0.44953,2.22661,32,0.023984262295081965,-3.730357401429112
3,Grenou_3,1,8,27.1,0.87576,0.48472,2.63834,32,0.03231586715867158,-3.4321969260714904
3,Grenou_3,1,8,32.4,0.84409,0.49015,2.39894,32,0.02605216049382716,-3.647654577798489
3,Grenou_3,1,8,32,0.8317,0.47299,2.50451,32,0.025990625,-3.650019382907222
3,Grenou_3,1,8,32.6,0.81965,0.48291,2.47207,32,0.025142638036809814,-3.6831901474823336
3,Grenou_3,1,8,16.2,0.73359,0.46397,2.33394,32,0.045283333333333335,-3.09481623177789
3,Grenou_3,1,8,31.8,0.72326,0.45122,2.17921,32,0.022744025157232704,-3.783452798529904
3,Grenou_3,1,8,17.9,0.73806,0.5041,2.09882,32,0.04123240223463688,-3.1885308697200974
3,Grenou_3,1,8,30.1,0.82206,0.50212,2.38129,32,0.027310963455149502,-3.600467065643895
3,Grenou_3,1,8,18.2,0.80691,0.48394,2.40399,32,0.04433571428571429,-3.1159647351777884
3,Grenou_3,1,8,31.3,0.8768,0.49882,2.59393,32,0.028012779552715656,-3.5750944603344936
3,Grenou_3,1,8,14.6,0.78144,0.48094,2.33564,32,0.05352328767123288,-2.9276384362141425
3,Grenou_3,1,8,28.6,0.80072,0.49958,2.27781,32,0.027997202797202796,-3.5756506738971807
3,Grenou_3,1,8,12.9,0.6761,0.53173,1.99026,32,0.052410852713178295,-2.948641596253131
3,Grenou_3,1,8,17.8,0.93255999999999994,0.50277,2.72588,32,0.05239101123595505,-2.9490202436686
3,Grenou_3,1,9,25.8,0.76693,0.42093,2.42257,67,0.02972596899224806,-3.5157342383748618
3,Grenou_3,1,9,26.2,0.83605,0.43586,2.58231,67,0.03191030534351145,-3.4448262698405103
3,Grenou_3,1,9,23.8,0.87008,0.43324,2.8035,67,0.036557983193277306,-3.3088556982154604
3,Grenou_3,1,9,31.1,0.83223,0.43888,2.7424,67,0.026759807073954985,-3.620854253241559
3,Grenou_3,1,9,27,0.74053,0.43433,2.42414,67,0.027427037037037038,-3.5962259989324696
3,Grenou_3,1,9,26,0.79124,0.39141,2.60485,67,0.030432307692307696,-3.492250481855744
3,Grenou_3,1,9,22.9,0.67488,0.40826,2.27738,67,0.029470742358078606,-3.524357292251921
3,Grenou_3,1,9,23.1,0.6325,0.34852,2.35508,67,0.027380952380952377,-3.5979076759082096
3,Grenou_3,1,9,24,0.76901,0.39775,2.53005,67,0.03204208333333333,-3.4407051360078182
3,Grenou_3,1,9,24.8,0.75268,0.40441,2.56052,67,0.03035,-3.4949587614766298
3,Grenou_3,1,9,20.3,0.57415,0.24611,3.26125,67,0.028283251231527095,-3.5654854788076804
3,Grenou_3,1,9,28.4,0.77457,0.3728,2.7919,67,0.027273591549295775,-3.601836387485583
3,Grenou_3,1,9,27.9,0.72003,0.36839,2.53285,67,0.02580752688172043,-3.6570890900007207
3,Grenou_3,1,9,28.3,0.79575,0.41029,2.62366,67,0.028118374558303884,-3.571332017469127
3,Grenou_3,1,9,25.4,0.78151,0.44585,2.43197,67,0.030768110236220475,-3.481276507321653
3,Grenou_3,1,9,23.1,0.74261,0.38928,2.56637,67,0.03214761904761904,-3.437416888657735
3,Grenou_3,1,9,25.5,0.78256,0.39081,2.71686,67,0.030688627450980395,-3.4838631343554702
3,Grenou_3,1,9,30.8,0.70163,0.36806,2.5878,67,0.022780194805194803,-3.7818637694107804
3,Grenou_3,1,9,25.7,0.6457,0.41526,2.41994,67,0.025124513618677045,-3.68391127125089
3,Grenou_3,1,9,30.3,0.76831,0.34518,2.86586,67,0.02535676567656766,-3.6747096939595187
3,Grenou_3,1,10,21,0.95391,0.49815,2.47796,11,0.045424285714285716,-3.091708389330177
3,Grenou_3,1,10,30,0.98298,0.49638,2.57242,11,0.032765999999999997,-3.4183638865840655
3,Grenou_3,1,10,31.9,1.02879,0.51472,2.54382,11,0.032250470219435744,-3.4342226553990294
3,Grenou_3,1,10,27.2,0.87664,0.48742,2.48407,11,0.03222941176470588,-3.434875834493983
3,Grenou_3,1,10,30.5,1.00212,0.5367,2.51851,11,0.03285639344262295,-3.4156089276423645
3,Grenou_3,1,10,30.2,1.05272,0.54676,2.6559,11,0.034858278145695365,-3.356464633521076
3,Grenou_3,1,10,33.5,1.14606,0.57064,2.68183,11,0.03421074626865672,-3.375215465888059
3,Grenou_3,1,10,27.1,1.01135,0.51025,2.70859,11,0.037319188191881916,-3.288247655868688
3,Grenou_3,1,10,25,0.811,0.42926,2.42449,11,0.032440000000000004,-3.4283630497349247
3,Grenou_3,1,10,29.8,1.05785,0.51056,2.73819,11,0.035498322147651,-3.3382698470641694
3,Grenou_3,1,10,21.4,0.91494,0.49272,2.39642,11,0.042754205607476635,-3.1522877116549672
3,Grenou_3,1,10,28.9,0.95015,0.48524,2.50676,11,0.03287716262975779,-3.4149770072331567
3,Grenou_3,1,10,30.7,1.02845,0.51513,2.61253,11,0.0335,-3.396209840151116
3,Grenou_3,1,10,34.3,1.07974,0.56337,2.6042,11,0.03147930029154519,-3.4584250827592102
3,Grenou_3,1,10,29.1,0.91562,0.50582,2.47474,11,0.03146460481099656,-3.458892021719915
3,Grenou_3,1,10,29.2,0.97785,0.51972,2.54946,11,0.03348801369863014,-3.396567704217715
3,Grenou_3,1,10,19.1,0.87254,0.49121,2.33002,11,0.045682722513089004,-3.086035115736795
3,Grenou_3,1,10,33.6,1.11393,0.55359,2.65297,11,0.033152678571428576,-3.406631764063145
3,Grenou_3,1,10,27.4,0.9375,0.47777,2.46526,11,0.034215328467153285,-3.3750815345315957
3,Grenou_3,1,10,38.8,1.16043,0.53798,2.94465,11,0.029907989690721653,-3.509629620544218
6,StBauzille,22.1,1,25.2,0.8888,0.519,2.38897,12.4,0.03526984126984127,-3.3447270351740945
6,StBauzille,22.1,1,37.2,0.54468,0.3442,2.38548,12.4,0.014641935483870968,-4.223865574004863
6,StBauzille,22.1,1,48.7,0.93733,0.55141,2.28365,12.4,0.019247022587268993,-3.9503989010023255
6,StBauzille,22.1,1,41.3,0.67059,0.4902,1.83543,12.4,0.016237046004842617,-4.120459857047268
6,StBauzille,22.1,1,44.8,0.8983,0.52314,2.32939,12.4,0.020051339285714287,-3.9094593301679157
6,StBauzille,22.1,1,28.9,0.73473,0.46433,2.13434,12.4,0.02542318339100346,-3.6720937893148773
6,StBauzille,22.1,1,38.9,0.68721,0.51812,1.84773,12.4,0.017666066838046272,-4.036109607237945
6,StBauzille,22.1,1,51.5,0.85215,0.49423,2.19685,12.4,0.016546601941747573,-4.101574518980582
6,StBauzille,22.1,1,39,0.64853,0.45412,1.8976,12.4,0.016628974358974362,-4.096608661823885
6,StBauzille,22.1,1,56.9,0.84197,0.53509,2.04343,12.4,0.014797363796133568,-4.213306235960522
6,StBauzille,22.1,1,46.4,0.79208,0.51319,1.96111,12.4,0.017070689655172413,-4.070392341400088
6,StBauzille,22.1,1,47.4,0.89049,0.54485,2.17274,12.4,0.018786708860759494,-3.9746056346627707
6,StBauzille,22.1,1,44.5,0.97635,0.58148,2.32698,12.4,0.02194044943820225,-3.8194233394678254
6,StBauzille,22.1,1,17.7,0.84163,0.58717,1.90642,12.4,0.0475497175141243,-3.04597943082596
6,StBauzille,22.1,1,21.9,0.52873,0.41522,1.72254,12.4,0.024142922374429228,-3.7237640112185915
6,StBauzille,22.1,1,41.8,0.87726,0.52121,2.16644,12.4,0.020987081339712922,-3.863848204855446
6,StBauzille,22.1,1,47.2,0.81855,0.54165,1.98745,12.4,0.017342161016949152,-4.054614689273296
6,StBauzille,22.1,1,41.6,0.86572,0.53764,2.13239,12.4,0.020810576923076925,-3.872293915603026
6,StBauzille,22.1,1,39.3,0.80328,0.5137,2.09665,12.4,0.020439694656488552,-3.8902764522861717
6,StBauzille,22.1,1,43.5,0.7371,0.5122,2.05552,12.4,0.016944827586206895,-4.077792648881532
6,StBauzille,22.1,2,23.3,0.68549,0.46446,2.05156,23,0.029420171673819745,-3.526074728549877
6,StBauzille,22.1,2,22.5,0.82439,0.51118,2.33534,23,0.03663955555555555,-3.306626869283741
6,StBauzille,22.1,2,31.7,0.73571,0.48912,2.05553,23,0.023208517350157727,-3.7632359405225886
6,StBauzille,22.1,2,29.8,0.8708,0.49642,2.42401,23,0.029221476510067113,-3.5328513431331037
6,StBauzille,22.1,2,32.5,0.90475,0.52285,2.3428,23,0.02783846153846154,-3.581336705873977
6,StBauzille,22.1,2,32.6,0.8663,0.49507,2.4434,23,0.02657361963190184,-3.6278362984587043
6,StBauzille,22.1,2,28.7,0.84829,0.49495,2.37916,23,0.029557142857142858,-3.521429843285953
6,StBauzille,22.1,2,32.5,0.85175,0.48332,2.39624,23,0.026207692307692307,-3.641702311776753
6,StBauzille,22.1,2,27.7,0.86111,0.49943,2.39227,23,0.031087003610108306,-3.4709654374876697
6,StBauzille,22.1,2,27.5,0.77382,0.49137,2.1727,23,0.02813890909090909,-3.570601995250308
6,StBauzille,22.1,2,26.7,0.7901,0.47311,2.30223,23,0.02959176029962547,-3.520259324659653
6,StBauzille,22.1,2,22.7,0.76793,0.4447,2.32759,23,0.0338295154185022,-3.3864216203091893
6,StBauzille,22.1,2,26.2,0.84205,0.48937,2.39019,23,0.03213931297709924,-3.437675294847125
6,StBauzille,22.1,2,30.7,0.8379,0.50577,2.24319,23,0.027293159609120522,-3.601119171956048
6,StBauzille,22.1,2,28.2,0.81053,0.48192,2.31811,23,0.028742198581560283,-3.54938890224671
6,StBauzille,22.1,2,24,0.70385,0.54109,2.08553,23,0.029327083333333333,-3.5292438440561082
6,StBauzille,22.1,2,29.3,0.79841,0.50084,2.21462,23,0.027249488054607505,-3.602720545036242
6,StBauzille,22.1,2,24.1,0.814,0.5219,2.22831,23,0.0337759336099585,-3.388006753476206
6,StBauzille,22.1,2,21.5,0.70038,0.44024,2.19102,23,0.032575813953488374,-3.424185169223127
6,StBauzille,22.1,2,21.5,0.75615,0.44465,2.38943,23,0.03516976744186046,-3.3475684449190046
6,StBauzille,22.1,3,48.7,0.9793,0.46411,2.6644,10,0.020108829568788497,-3.9065962783439327
6,StBauzille,22.1,3,42.1,1.01917,0.44056,2.89322,10,0.024208313539192398,-3.721059170136651
6,StBauzille,22.1,3,49.4,1.18818,0.50471,3.07053,10,0.024052226720647774,-3.7275276995791695
6,StBauzille,22.1,3,53.4,1.01679,0.49149,2.74767,10,0.019041011235955058,-3.9611601398971708
6,StBauzille,22.1,3,51.8,1.17387,0.49209,3.25287,10,0.02266158301158301,-3.7870841665291635
6,StBauzille,22.1,3,20.6,0.75237,0.45105,2.28229,10,0.03652281553398058,-3.3098181305540164
6,StBauzille,22.1,3,52.6,1.31732,0.58986,3.06276,10,0.025044106463878328,-3.6871167500348645
6,StBauzille,22.1,3,46.8,0.98135,0.49286,2.82811,10,0.020969017094017096,-3.86470930717365
6,StBauzille,22.1,3,36.6,1.11356,0.48113,3.05091,10,0.03042513661202186,-3.4924861499946545
6,StBauzille,22.1,3,62.4,1.27064,0.53373,3.14903,10,0.020362820512820512,-3.8940445648306197
6,StBauzille,22.1,3,53.3,1.20011,0.53811,3.05374,10,0.02251613508442777,-3.7935231119123096
6,StBauzille,22.1,3,54.3,1.14525,0.52599,2.91444,10,0.021091160220994477,-3.8589012731551753
6,StBauzille,22.1,3,44,1.22021,0.52705,3.02336,10,0.027732045454545454,-3.5851666588384212
6,StBauzille,22.1,3,23.8,0.81575,0.44885,2.55373,10,0.034275210084033614,-3.373332924186136
6,StBauzille,22.1,3,42.4,1.11322,0.48259,3.09243,10,0.026255188679245287,-3.639891645506204
6,StBauzille,22.1,3,35.4,1.03723,0.46163,2.96293,10,0.02930028248587571,-3.5301581218494236
6,StBauzille,22.1,3,46.2,0.81609,0.4346,2.54349,10,0.017664285714285712,-4.036210434070025
6,StBauzille,22.1,3,50.9,1.03348,0.45423,2.9411,10,0.020304125736738704,-3.896931175321503
6,StBauzille,22.1,3,47.9,0.96567,0.43709,2.85201,10,0.020160125260960334,-3.9040486224569855
6,StBauzille,22.1,3,49.3,0.94898,0.48502,2.58153,10,0.019249087221095338,-3.950291636458526
6,StBauzille,22.1,4,30.6,0.84574,0.43066,2.72022,17,0.02763856209150327,-3.588543304174564
6,StBauzille,22.1,4,20.8,0.78659,0.35211,2.72168,17,0.037816826923076925,-3.275001118714285
6,StBauzille,22.1,4,29.9,1.0007,0.45538,2.8384,17,0.03346822742474916,-3.3971587252823676
6,StBauzille,22.1,4,31.1,0.97545,0.46112,2.78022,17,0.03136495176848875,-3.462064195184055
6,StBauzille,22.1,4,30.8,0.88621,0.41828,2.68828,17,0.02877305194805195,-3.548316026125435
6,StBauzille,22.1,4,30.4,0.93325,0.49492,2.93501,17,0.03069901315789474,-3.4835247695996197
6,StBauzille,22.1,4,30.1,0.96473,0.45045,2.7567,17,0.03205083056478405,-3.4404321812933882
6,StBauzille,22.1,4,24.7,0.88102,0.41198,2.80079,17,0.03566882591093118,-3.3334781954619674
6,StBauzille,22.1,4,36.5,1.0052,0.44124,2.90232,17,0.027539726027397262,-3.592125733901146
6,StBauzille,22.1,4,18.8,0.63404,0.39464,3.18331,17,0.033725531914893615,-3.3895001048883486
6,StBauzille,22.1,4,29.4,0.85473,0.40663,2.64908,17,0.02907244897959184,-3.5379643237356926
6,StBauzille,22.1,4,25.9,0.85439,0.41483,2.66604,17,0.032988030888030886,-3.4116104836700427
6,StBauzille,22.1,4,29.5,0.86165,0.39448,2.90502,17,0.02920847457627119,-3.533296386600325
6,StBauzille,22.1,4,18.2,0.79178,0.3614,2.75729,17,0.04350439560439561,-3.134893297615631
6,StBauzille,22.1,4,30.2,0.75269,0.4353,3.44869,17,0.024923509933774835,-3.6919437469162415
6,StBauzille,22.1,4,29.9,0.86753,0.39653,2.73576,17,0.02901438127090301,-3.539963666023147
6,StBauzille,22.1,4,23.9,0.91388,0.43417,2.71347,17,0.038237656903765696,-3.26393446611332
6,StBauzille,22.1,4,26.9,0.86891,0.4158,2.66935,17,0.032301486988847584,-3.4326420130067605
6,StBauzille,22.1,4,34.6,0.89416,0.44203,2.67671,17,0.025842774566473985,-3.6557242309684597
6,StBauzille,22.1,4,36,0.85611,0.40606,2.84576,17,0.023780833333333334,-3.738875344879626
6,StBauzille,22.1,5,24.1,0.63441,0.4147,2.35648,25,0.026324066390041492,-3.6372716863567427
6,StBauzille,22.1,5,22.8,0.62277,0.32892,2.36534,25,0.027314473684210527,-3.6003385456997195
6,StBauzille,22.1,5,25.7,0.707,0.36217,2.51957,25,0.027509727626459143,-3.5932156049867383
6,StBauzille,22.1,5,20.1,0.50465,0.32637,1.93994,25,0.025106965174129355,-3.6846099743622984
6,StBauzille,22.1,5,16,0.43139,0.234,3.033,25,0.026961875,-3.6133314478785996
